13	14	19	1	20	25	26	2	31	32	39	40	41	42	47	48	49	50	56	57	58	62	77	78	79	7	80	81	82	84	85	86	8	91
13	1	0.947654423663488	0.922842465998818	0.897974777384149	0.927546867275224	0.885452775808214	0.899025997750045	0.902329393793304	0.921583150783519	0.888989282698266	0.88911072179658	0.915325819927883	0.896810651587272	0.892203879360589	0.952349306278672	0.894640696844116	0.926875272550548	0.938977552150468	0.960022124161968	0.942992324338222	0.921833081449707	0.894503823842979	0.917312410690576	0.913561684987805	0.890309672643697	0.959669383083552	0.917455276218958	0.894431301749511	0.888366525942514	0.928852877971367	0.882339566642563	0.897550857110316	0.929212401271362	0.877198078577372
14	0.947654423663488	1	0.904888577183429	0.868180694427178	0.970327672415201	0.846951883185295	0.931180787664473	0.934674624880656	0.898660543494414	0.913956816624506	0.840780828254172	0.908761935496966	0.927899511297402	0.927066192772128	0.955973623692635	0.870625902637051	0.948778853843643	0.982786308277378	0.934189881662136	0.921358125288616	0.966599170693849	0.934761466835347	0.942235203318971	0.928059639010849	0.92702883242314	0.936929938110571	0.946017457147655	0.910545985521158	0.89300124193431	0.962349437396498	0.886210294301085	0.90500646392499	0.972264056404695	0.911843459683859
19	0.922842465998818	0.904888577183429	1	0.901337444402456	0.915068193977139	0.942125467140667	0.935461058019094	0.870953217848077	0.921505074778949	0.895428063433159	0.910672118576658	0.907750816259203	0.864725944882228	0.889633381261246	0.89798018794716	0.924101451818851	0.920342574832249	0.885670610570824	0.933519821454727	0.931012663549096	0.900828902522866	0.893382088667341	0.86936080669764	0.879215798905182	0.856939351143144	0.912960908595257	0.871410922891188	0.844394273078797	0.866480233850606	0.893249851432837	0.894896069447702	0.896819055548932	0.87324842425533	0.896204575281756
1	0.897974777384149	0.868180694427178	0.901337444402456	1	0.863601291441799	0.91764643016088	0.875955045456644	0.904196287599624	0.912891286715305	0.874405623246508	0.952514524109831	0.898309935224967	0.902187355225934	0.856039976005024	0.91212627221975	0.936659901115871	0.901764984653093	0.850895549627567	0.897098239598338	0.888738489118505	0.838468264831203	0.851252218290611	0.840573164441168	0.832844836158138	0.813180367757908	0.928720742428198	0.875788507432307	0.865049672709191	0.898971028963589	0.856189570101044	0.833491261171251	0.831319012830307	0.876779006046044	0.846486079440002
20	0.927546867275224	0.970327672415201	0.915068193977139	0.863601291441799	1	0.863111692228645	0.958021185683952	0.925883478615411	0.910890086202857	0.937181679634842	0.837371120455329	0.922889114400281	0.916826272575471	0.948315673542997	0.937739367562786	0.864878304118364	0.931446766064342	0.959322134523514	0.944081115702394	0.937899457106815	0.982172906293933	0.963828119831296	0.925173007788747	0.943442148169886	0.943974281048896	0.918855763411812	0.925164141142912	0.896249732007742	0.884186577386918	0.943106683473685	0.90628785512795	0.932508560296346	0.949235485554734	0.936672384910258
25	0.885452775808214	0.846951883185295	0.942125467140667	0.91764643016088	0.863111692228645	1	0.905222426456372	0.840866026924393	0.940339912000923	0.890949618412464	0.944334546135179	0.901107586113267	0.837165129724471	0.875235107112051	0.864889361709576	0.937505820883039	0.876167567707849	0.820296993287855	0.897523333297864	0.916035065359173	0.837871332399432	0.84965324301915	0.802679571016345	0.821641316158582	0.790626799231434	0.88796042074846	0.826335823417923	0.807813106396224	0.847754782072901	0.831679327438117	0.870468598264121	0.856411194781549	0.832003853999422	0.879901464949064
26	0.899025997750045	0.931180787664473	0.935461058019094	0.875955045456644	0.958021185683952	0.905222426456372	1	0.920913544854958	0.93344851135009	0.957977327375501	0.859513039175023	0.946270868358587	0.91427146677395	0.964171152154906	0.914162501936988	0.867511826451503	0.928910989112341	0.918648461019292	0.92458189898281	0.945029604075803	0.947841349811938	0.966264475350564	0.889120980428795	0.908831329416939	0.909199368470926	0.906281133369458	0.897797821877318	0.879842087343838	0.884688302806219	0.907554393135212	0.931714847624249	0.938208430526129	0.916530223654547	0.938417615665954
2	0.902329393793304	0.934674624880656	0.870953217848077	0.904196287599624	0.925883478615411	0.840866026924393	0.920913544854958	1	0.9117921317754	0.926351260805215	0.852307634672595	0.930426689002387	0.979532202848699	0.929446175906028	0.95580205348374	0.845505738398317	0.944589013338359	0.9317159660457	0.905317338955979	0.908339570905884	0.918890175787751	0.924580426443811	0.909333996849308	0.894215314703603	0.894639900138854	0.939112490128291	0.932847111119023	0.945603810711399	0.941991769978267	0.914053713487932	0.88868901580453	0.887793384662764	0.957609057545854	0.882692567399259
31	0.921583150783519	0.898660543494414	0.921505074778949	0.912891286715305	0.910890086202857	0.940339912000923	0.93344851135009	0.9117921317754	1	0.940214064627715	0.896025702788255	0.969044839498939	0.903907519440484	0.93535102308646	0.926054598368478	0.887889480804259	0.905135462277606	0.882783533065417	0.939999974828671	0.96265397535863	0.896045459724279	0.91511347441161	0.868398727360311	0.890997745269146	0.872110037378394	0.930720747495307	0.887562673068995	0.883611806383562	0.895103667108455	0.88196761894562	0.91944805227865	0.912645557907238	0.89906297573911	0.911512785473774
