111	113	115	117	119	121	122	123	124	126	127	12	137	139	140	141	142	143	144	145	146	147	148	151	152	15	18	21	24	27	30	33	36	37	38	3	43	45	51	52	53	54	59	60	61	6	9
111	1	0.937622502750799	0.895233920967822	0.884950189338296	0.87533445121378	0.928877586417505	0.903970149722072	0.878778619542879	0.874771759993434	0.884872657604655	0.880481140223666	0.89423522394715	0.878100675283151	0.921929566486804	0.904379734443722	0.877119170081259	0.899483595930911	0.878260987589268	0.88288714139012	0.882652065102002	0.927838335918018	0.866700650807578	0.861478066283876	0.875756664100557	0.931153548709664	0.897089506993368	0.877877134308996	0.872536137933577	0.865254923788722	0.871116779142825	0.860124341843364	0.870332966022577	0.798018281793516	0.890388109752723	0.909210381924119	0.902599667629111	0.885393228973142	0.897255691488257	0.890782025080254	0.845734644520121	0.88266686748569	0.880062520448704	0.862555209764996	0.865734576131587	0.87760370408933	0.828689396582633	0.932420450573714
113	0.937622502750799	1	0.944767806749659	0.851466534050116	0.927633136950352	0.970031396295884	0.865144148617856	0.807154201332189	0.889916803085965	0.847330276863545	0.910792886126408	0.937547545113109	0.933679663630506	0.964248189918482	0.921897444941242	0.879996847754486	0.921203148426233	0.907109158155463	0.921694766074143	0.920873496388461	0.953903969074804	0.87615168005251	0.884598848199355	0.919145986136049	0.909828020206998	0.904898653284017	0.922385497281848	0.856997253429961	0.899094905004277	0.86078371402988	0.890800462901306	0.856239891310124	0.823703714065046	0.859188457957835	0.893815868008671	0.889205676860628	0.919011662874369	0.899894641631975	0.938916573459615	0.863259937959681	0.885761377619969	0.879720016832655	0.908124283305613	0.899619040381938	0.85969266831457	0.846391816425822	0.910410822556267
115	0.895233920967822	0.944767806749659	1	0.812790843710329	0.911450763190567	0.919367757452082	0.815789413458554	0.773363628713909	0.882495897248248	0.811930775855247	0.888652690486447	0.926114685451348	0.920666969367135	0.951215781850844	0.961753095912644	0.894308769407298	0.898239492196591	0.907096648054917	0.89896530101829	0.90683553131353	0.941887561882582	0.872941371538549	0.883306392598146	0.964202234850446	0.931390281216183	0.878500230452626	0.901134378827548	0.821434716526128	0.870790853375272	0.851502809679795	0.88626465851571	0.859392345239385	0.839546317034456	0.829139326757709	0.854731245354208	0.895764722121124	0.948500407689456	0.86902839536954	0.931983048124678	0.81244714091262	0.866368640306821	0.8906586383564	0.890046840988042	0.893621119194382	0.85289375288549	0.870444324637514	0.864128725288203
117	0.884950189338296	0.851466534050116	0.812790843710329	1	0.858890059786518	0.875354822392652	0.874222459649757	0.828766051493156	0.808979302894645	0.961522126091689	0.878148163144836	0.825863003638414	0.856693860833001	0.833668286361988	0.812649410808725	0.873063981069553	0.871491877814047	0.867329707009988	0.856476328244662	0.877012691531195	0.845903538097715	0.897663800298207	0.885943902420601	0.798247687475217	0.863022924499173	0.873344839653385	0.843011545298624	0.843158833521628	0.835160804956656	0.903478630184951	0.829181794864454	0.870222233668403	0.768726719932632	0.80579925433703	0.821823334793861	0.822297197000752	0.811868238336718	0.862731128435114	0.818959662475689	0.797623115822886	0.920012168160468	0.87660770663195	0.853195332430165	0.842763375680006	0.857686865164187	0.76380540968989	0.847504141264106
119	0.87533445121378	0.927633136950352	0.911450763190567	0.858890059786518	1	0.944634861488468	0.862310780687327	0.785087527764257	0.902840937411096	0.845963430271486	0.945089784644319	0.915090335271181	0.978255370885232	0.926860346726212	0.890661189242254	0.898797481487646	0.919280623683509	0.902954493227248	0.921094308186944	0.937686839717208	0.915432714210214	0.908985959522468	0.935377909508431	0.90489103996057	0.8857361137431	0.906194752422576	0.933429339104344	0.883919199733064	0.930700549411746	0.882489627880893	0.922984588435973	0.863331559415474	0.869461023619724	0.804478548674773	0.850806257590497	0.854143497126788	0.881779971098817	0.899391152864844	0.912353506722301	0.865528862914376	0.910003774474048	0.890539317942534	0.940137769585936	0.921452875838679	0.87839100494654	0.840814738832208	0.854459568460293
121	0.928877586417505	0.970031396295884	0.919367757452082	0.875354822392652	0.944634861488468	1	0.879073439937925	0.814178461524618	0.888120585306349	0.866986888508627	0.919995042182287	0.924527646345896	0.951664307624365	0.953102672264383	0.901481145373891	0.8874413222348	0.945173998694956	0.904314592708457	0.949431093003574	0.929871692957635	0.946741347426355	0.898235807519649	0.915373157984152	0.900354230838597	0.892540744867927	0.919752538839589	0.936231605280475	0.878354822112443	0.916576111691165	0.877356318364256	0.899214381945062	0.860696987761626	0.820826313276165	0.839256448911484	0.880009902174144	0.863662545957359	0.894873094804615	0.912882687594298	0.920459111049275	0.871041832896607	0.910400967205797	0.880389003474127	0.926157851074353	0.907045508259717	0.869196421378178	0.825243898226495	0.897129544056704
122	0.903970149722072	0.865144148617856	0.815789413458554	0.874222459649757	0.862310780687327	0.879073439937925	1	0.88633991571624	0.880414814137027	0.869130786100973	0.861796306426707	0.856126940591101	0.837349592965518	0.86809606715675	0.822541375864377	0.808732915282124	0.843901899500323	0.813473482165957	0.817434570568792	0.827078480615209	0.843165027604222	0.79901737001352	0.821766331251516	0.844275785381339	0.900091537497793	0.88421977766515	0.874354081111691	0.886466031283171	0.854739709813622	0.832420379212012	0.846455758168922	0.830763326909638	0.845049468343316	0.870919254495633	0.88044043484451	0.871928651219368	0.82474110751686	0.892868330968458	0.854679197007649	0.906342529463209	0.854379998676751	0.835865802740422	0.828946934398141	0.841038817337853	0.854297201116569	0.871459075684802	0.900731365181647
123	0.878778619542879	0.807154201332189	0.773363628713909	0.828766051493156	0.785087527764257	0.814178461524618	0.88633991571624	1	0.888139178493909	0.861426715135327	0.835290803956723	0.783420906634982	0.772328865127651	0.774078786223726	0.787606581781257	0.831812922951955	0.745562503444297	0.834413749975762	0.722119052285837	0.817787843676735	0.767780327513919	0.783777937323732	0.745618662843596	0.768570647367679	0.850031909430364	0.795045932600243	0.778333717092735	0.875226650505175	0.799125721438114	0.824799559153162	0.81870103927073	0.844511516680631	0.781236619709915	0.874173086054176	0.843585417710223	0.836544661183226	0.783492561769628	0.820024484046912	0.774537527690331	0.818940293844929	0.794875698067784	0.825556581033627	0.776547802043313	0.813999247520168	0.877897457566969	0.770967281814424	0.872117207607348
124	0.874771759993434	0.889916803085965	0.882495897248248	0.808979302894645	0.902840937411096	0.888120585306349	0.880414814137027	0.888139178493909	1	0.836534758800041	0.91993949567705	0.877209208774465	0.888681915169126	0.88082267586018	0.861120587350563	0.884041494049472	0.820895768882337	0.912733444662979	0.815260915212173	0.908203094552051	0.852316581032594	0.844021103999955	0.827996589547007	0.883194402280449	0.881025705771555	0.850572143759467	0.871309474240148	0.899417738876176	0.894461748444515	0.858425364690726	0.919299217121876	0.876304879346902	0.885648212895086	0.865451790846388	0.863925694447595	0.86404801161323	0.8786264526672	0.871563476667548	0.879211273034063	0.884230298932882	0.842028475354845	0.885860034925469	0.881037156609612	0.916856976033148	0.906657521685789	0.853385171241242	0.872323134697013
